Hour,Temperature,Feels_Like,Precip_Chance,Precip_Amount,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Pressure
2024-11-28 00:00:00,47,47,2.0,0.0,99,36,64,2,29.96
2024-11-28 01:00:00,47,47,11.0,0.0,100,37,66,2,29.95
2024-11-28 02:00:00,47,47,32.0,0.01,100,37,66,2,29.94
2024-11-28 03:00:00,48,48,40.0,0.01,100,37,66,3,29.91
2024-11-28 04:00:00,48,48,76.0,0.03,100,39,70,3,29.89
2024-11-28 05:00:00,48,46,94.0,0.05,100,41,74,4,29.86
2024-11-28 06:00:00,48,45,91.0,0.06,100,42,80,7,29.82
2024-11-28 07:00:00,49,45,88.0,0.06,100,44,83,8,29.77
2024-11-28 08:00:00,49,45,91.0,0.05,100,44,85,9,29.73
2024-11-28 09:00:00,49,46,91.0,0.05,100,46,87,9,29.68
2024-11-28 10:00:00,50,46,96.0,0.07,100,47,90,8,29.63
2024-11-28 11:00:00,50,48,97.0,0.05,100,47,90,6,29.57
2024-11-28 12:00:00,50,48,95.0,0.04,100,48,91,7,29.51
2024-11-28 13:00:00,50,47,76.0,0.03,100,47,90,8,29.48
2024-11-28 14:00:00,50,47,53.0,0.01,97,46,84,7,29.47
2024-11-28 15:00:00,50,47,34.0,0.0,97,45,83,9,29.49
2024-11-28 16:00:00,49,45,22.0,0.0,92,44,83,9,29.52
2024-11-28 17:00:00,48,43,18.0,0.0,95,42,81,10,29.56
2024-11-28 18:00:00,46,41,9.0,0.0,73,40,79,11,29.61
2024-11-28 19:00:00,46,40,6.0,0.0,55,39,76,10,29.65
2024-11-28 20:00:00,45,40,5.0,0.0,47,37,74,9,29.68
2024-11-28 21:00:00,45,40,6.0,0.0,67,37,73,9,29.71
2024-11-28 22:00:00,44,39,5.0,0.0,71,36,72,9,29.74
2024-11-28 23:00:00,44,39,4.0,0.0,41,35,70,9,29.77
2024-11-29 00:00:00,44,40,4.0,0.0,33,34,68,8,29.79
2024-11-29 01:00:00,43,39,4.0,0.0,21,34,69,7,29.81
2024-11-29 02:00:00,42,38,5.0,0.0,4,33,69,6,29.83
2024-11-29 03:00:00,42,38,4.0,0.0,4,32,68,6,29.85
2024-11-29 04:00:00,41,38,4.0,0.0,1,32,69,6,29.87
2024-11-29 05:00:00,41,37,5.0,0.0,2,32,70,6,29.9
2024-11-29 06:00:00,40,36,6.0,0.0,4,32,73,6,29.92
2024-11-29 07:00:00,40,35,6.0,0.0,6,33,75,6,29.93
2024-11-29 08:00:00,40,36,6.0,0.0,8,33,76,6,29.94
2024-11-29 09:00:00,41,37,4.0,0.0,12,33,74,6,29.95
2024-11-29 10:00:00,42,38,7.0,0.0,22,33,70,6,29.95
2024-11-29 11:00:00,44,40,2.0,0.0,35,32,62,8,29.93
2024-11-29 12:00:00,45,40,1.0,0.0,37,31,57,9,29.9
2024-11-29 13:00:00,47,42,1.0,0.0,37,31,54,9,29.89
2024-11-29 14:00:00,48,43,0.0,0.0,44,30,51,9,29.89
2024-11-29 15:00:00,48,43,0.0,0.0,65,31,52,9,29.89
2024-11-29 16:00:00,47,42,1.0,0.0,59,31,55,9,29.9
2024-11-29 17:00:00,45,41,1.0,0.0,51,31,58,7,29.9
2024-11-29 18:00:00,44,39,1.0,0.0,48,30,59,8,29.92
2024-11-29 19:00:00,43,38,2.0,0.0,29,30,61,8,29.93
2024-11-29 20:00:00,42,37,3.0,0.0,14,28,59,7,29.93
2024-11-29 21:00:00,41,37,3.0,0.0,33,28,58,7,29.93
2024-11-29 22:00:00,40,35,2.0,0.0,5,27,59,7,29.94
2024-11-29 23:00:00,39,33,2.0,0.0,20,26,58,9,29.95
