Hour,Temperature,Feels_Like,Precip_Chance,Precip_Amount,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Pressure
2024-11-27 00:00:00,33,26,97.0,0.4,100,29,85,8,29.79
2024-11-27 01:00:00,33,25,95.0,0.4,100,28,83,9,29.8
2024-11-27 02:00:00,32,24,91.0,0.4,100,28,84,9,29.8
2024-11-27 03:00:00,32,23,91.0,0.4,100,27,82,11,29.83
2024-11-27 04:00:00,31,23,91.0,0.3,100,26,82,10,29.86
2024-11-27 05:00:00,31,23,80.0,0.3,100,26,82,8,29.9
2024-11-27 06:00:00,30,22,79.0,0.3,100,26,83,8,29.94
2024-11-27 07:00:00,29,21,77.0,0.2,100,23,78,8,29.98
2024-11-27 08:00:00,28,20,79.0,0.3,100,23,81,8,30.0
2024-11-27 09:00:00,28,20,64.0,0.2,100,23,81,8,30.01
2024-11-27 10:00:00,28,20,61.0,0.2,100,23,79,9,30.02
2024-11-27 11:00:00,26,17,73.0,0.3,100,22,85,10,30.05
2024-11-27 12:00:00,26,16,57.0,0.2,92,21,84,9,30.03
2024-11-27 13:00:00,26,16,45.0,0.1,90,21,81,11,30.03
2024-11-27 14:00:00,26,15,30.0,0.1,74,20,76,12,30.06
2024-11-27 15:00:00,26,15,24.0,0.0,80,18,70,11,30.07
2024-11-27 16:00:00,25,15,14.0,0.0,63,17,72,10,30.12
2024-11-27 17:00:00,21,11,7.0,0.0,51,14,74,8,30.21
2024-11-27 18:00:00,19,10,14.0,0.0,58,12,72,7,30.27
2024-11-27 19:00:00,17,8,8.0,0.0,67,11,75,7,30.3
2024-11-27 20:00:00,17,7,10.0,0.0,66,11,78,7,30.33
2024-11-27 21:00:00,16,5,8.0,0.0,53,10,76,8,30.36
2024-11-27 22:00:00,14,4,9.0,0.0,41,8,77,6,30.38
2024-11-27 23:00:00,13,3,9.0,0.0,41,6,74,7,30.4
2024-11-28 00:00:00,12,2,9.0,0.0,42,5,72,7,30.42
2024-11-28 01:00:00,13,2,8.0,0.0,42,5,71,7,30.43
2024-11-28 02:00:00,14,4,10.0,0.0,37,5,68,7,30.44
2024-11-28 03:00:00,14,3,8.0,0.0,38,5,67,8,30.45
2024-11-28 04:00:00,14,3,8.0,0.0,37,3,61,8,30.45
2024-11-28 05:00:00,14,3,8.0,0.0,25,3,62,7,30.46
2024-11-28 06:00:00,13,3,7.0,0.0,18,4,64,7,30.48
2024-11-28 07:00:00,13,3,6.0,0.0,15,3,63,7,30.49
2024-11-28 08:00:00,14,4,4.0,0.0,13,4,63,7,30.48
2024-11-28 09:00:00,18,9,2.0,0.0,11,6,59,7,30.43
2024-11-28 10:00:00,21,12,1.0,0.0,3,8,58,7,30.36
2024-11-28 11:00:00,23,15,1.0,0.0,1,9,53,7,30.3
2024-11-28 12:00:00,25,17,0.0,0.0,1,8,47,8,30.23
2024-11-28 13:00:00,27,17,0.0,0.0,0,8,44,9,30.2
2024-11-28 14:00:00,27,17,0.0,0.0,1,8,45,10,30.2
2024-11-28 15:00:00,26,17,1.0,0.0,0,8,45,10,30.21
2024-11-28 16:00:00,24,15,3.0,0.0,2,9,52,9,30.26
2024-11-28 17:00:00,20,11,4.0,0.0,7,7,56,8,30.35
2024-11-28 18:00:00,18,8,5.0,0.0,4,6,58,8,30.41
2024-11-28 19:00:00,17,6,5.0,0.0,5,5,58,8,30.45
2024-11-28 20:00:00,17,6,5.0,0.0,10,4,57,9,30.47
2024-11-28 21:00:00,17,5,5.0,0.0,11,4,56,10,30.49
2024-11-28 22:00:00,17,5,5.0,0.0,12,3,55,9,30.51
2024-11-28 23:00:00,17,5,5.0,0.0,6,3,53,10,30.53
